Incident_ID,Created_Date,Resolved_Date,SLA_Deadline,Priority,Incident_Category,Assigned_Team,Business_Unit,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Reopened,Change_Request_Linked,Change_Request_ID,Change_Type,Caused_By_Change,Customer_Impact,Risk_Score
INC100126,2025-06-01 19:27,2025-06-03 18:11,2025-06-02 19:27,P3,Cloud Service Disruption,Infrastructure Engineering,Customer Service,Closed,46.74,24,True,False,Yes,CHG200126,Emergency,True,Medium,6.2
INC100014,2025-06-03 03:55,2025-06-03 13:23,2025-06-03 11:55,P2,Capacity Exceeded,Infrastructure Engineering,Wealth Management,Closed,9.48,8,True,False,No,N/A,N/A,False,High,9.0
INC100459,2025-06-03 20:01,2025-06-04 06:17,2025-06-04 04:01,P2,Application Error,Application Support L2,Finance,Closed,10.27,8,True,False,No,N/A,N/A,False,High,8.5
INC100185,2025-06-04 07:07,2025-06-04 11:54,2025-06-04 15:07,P2,Batch Job Failure,Database Administration,Legal & Compliance,Closed,4.78,8,False,False,No,N/A,N/A,False,Medium,6.8
INC100322,2025-06-05 00:02,2025-06-09 05:59,2025-06-08 00:02,P4,Authentication Failure,Application Support L2,HR Operations,Resolved,101.96,72,True,False,No,N/A,N/A,False,Low,3.3
INC100489,2025-06-09 08:56,2025-06-10 00:08,2025-06-10 08:56,P3,Hardware Failure,Identity & Access Management,Retail Banking,Resolved,15.2,24,False,False,No,N/A,N/A,False,Low,3.6
INC100071,2025-06-13 06:05,2025-06-13 15:02,2025-06-14 06:05,P3,Hardware Failure,DevOps Engineering,Finance,Closed,8.96,24,False,False,No,N/A,N/A,False,Medium,4.0
INC100018,2025-06-13 14:07,2025-06-15 11:05,2025-06-14 14:07,P3,Batch Job Failure,Identity & Access Management,Customer Service,Resolved,44.97,24,True,False,No,N/A,N/A,False,Low,6.5
INC100209,2025-06-15 06:35,2025-06-16 21:44,2025-06-16 06:35,P3,Third-Party Integration Failure,Network Operations,Wealth Management,Closed,39.17,24,True,False,No,N/A,N/A,False,Low,5.9
INC100478,2025-06-16 00:24,2025-06-16 15:05,2025-06-16 04:24,P1,Capacity Exceeded,Network Operations,Retail Banking,Resolved,14.69,4,True,False,No,N/A,N/A,False,High,10.0
INC100398,2025-06-16 19:33,2025-06-18 06:26,2025-06-17 19:33,P3,Hardware Failure,Infrastructure Engineering,Customer Service,Closed,34.89,24,True,False,No,N/A,N/A,False,Low,6.2
INC100578,2025-06-17 03:28,2025-06-18 06:01,2025-06-18 03:28,P3,Authentication Failure,Enterprise Architecture,Finance,Resolved,26.55,24,True,False,No,N/A,N/A,False,Medium,5.8
INC100430,2025-06-19 03:01,2025-06-20 10:13,2025-06-20 03:01,P3,Hardware Failure,Cloud Platform Team,Finance,Resolved,31.21,24,True,False,No,N/A,N/A,False,Medium,6.7
INC100137,2025-06-23 21:19,2025-06-24 10:06,2025-06-24 21:19,P3,Hardware Failure,Enterprise Architecture,Customer Service,Resolved,12.79,24,False,True,Yes,CHG200137,Normal,False,Low,3.5
INC100313,2025-06-24 00:23,2025-06-25 09:10,2025-06-27 00:23,P4,Security Breach,Service Desk L1,Retail Banking,Closed,32.79,72,False,False,No,N/A,N/A,False,Low,1.6
INC100017,2025-06-24 19:27,2025-06-26 20:01,2025-06-25 19:27,P3,Cloud Service Disruption,Database Administration,Supply Chain,Closed,48.58,24,True,False,No,N/A,N/A,False,Low,5.1
INC100541,2025-06-25 01:46,2025-06-25 02:58,2025-06-25 09:46,P2,Network Outage,Enterprise Architecture,Supply Chain,Closed,1.22,8,False,False,Yes,CHG200541,Normal,True,High,7.5
INC100566,2025-06-26 09:21,2025-06-27 02:25,2025-06-27 09:21,P3,Network Outage,Network Operations,HR Operations,Closed,17.07,24,False,True,No,N/A,N/A,False,Low,3.5
INC100392,2025-06-26 09:26,2025-06-26 16:34,2025-06-26 17:26,P2,Cloud Service Disruption,Application Support L2,Corporate IT,Closed,7.13,8,False,False,Yes,CHG200392,Standard,True,Low,7.6
INC100158,2025-06-30 07:19,2025-06-30 17:52,2025-06-30 15:19,P2,Hardware Failure,Service Desk L1,HR Operations,Closed,10.56,8,True,False,No,N/A,N/A,False,High,9.0
INC100277,2025-07-01 16:59,2025-07-05 15:06,2025-07-02 16:59,P3,Third-Party Integration Failure,Enterprise Architecture,Corporate IT,Closed,94.13,24,True,False,No,N/A,N/A,False,Low,6.3
INC100561,2025-07-04 06:13,2025-07-05 03:29,2025-07-05 06:13,P3,Network Outage,Identity & Access Management,HR Operations,Resolved,21.28,24,False,False,No,N/A,N/A,False,Low,3.3
INC100238,2025-07-06 06:48,2025-07-08 17:18,2025-07-07 06:48,P3,Data Corruption,Service Desk L1,HR Operations,Resolved,58.5,24,True,False,No,N/A,N/A,False,Low,5.7
INC100252,2025-07-09 20:03,2025-07-11 16:32,2025-07-10 20:03,P3,Cloud Service Disruption,Service Desk L1,Wealth Management,Resolved,44.49,24,True,False,No,N/A,N/A,False,Low,6.1
INC100533,2025-07-09 22:31,2025-07-11 05:37,2025-07-10 22:31,P3,Capacity Exceeded,Service Desk L1,Supply Chain,Closed,31.11,24,True,False,No,N/A,N/A,False,Low,6.2
INC100460,2025-07-10 17:30,2025-07-11 13:45,2025-07-11 17:30,P3,Network Outage,DevOps Engineering,Supply Chain,Closed,20.26,24,False,False,No,N/A,N/A,False,Medium,3.4
INC100449,2025-07-12 09:40,2025-07-14 16:59,2025-07-13 09:40,P3,Security Breach,Database Administration,Corporate IT,Resolved,55.33,24,True,False,Yes,CHG200449,Emergency,False,Medium,5.9
INC100210,2025-07-13 11:43,2025-07-14 05:44,2025-07-14 11:43,P3,Database Performance,Service Desk L1,Legal & Compliance,Resolved,18.02,24,False,False,No,N/A,N/A,False,Medium,2.4
INC100588,2025-07-14 08:39,2025-07-14 18:53,2025-07-15 08:39,P3,Authentication Failure,Network Operations,HR Operations,Closed,10.24,24,False,False,No,N/A,N/A,False,Medium,3.1
INC100555,2025-07-15 12:16,2025-07-17 04:42,2025-07-16 12:16,P3,Third-Party Integration Failure,Enterprise Architecture,Finance,Closed,40.44,24,True,False,Yes,CHG200555,Emergency,False,Low,5.8
INC100184,2025-07-17 17:18,2025-07-22 16:51,2025-07-20 17:18,P4,Access Management,Identity & Access Management,Retail Banking,Closed,119.55,72,True,False,No,N/A,N/A,False,Low,3.7
INC100416,2025-07-17 20:24,2025-07-18 09:04,2025-07-18 20:24,P3,Network Outage,DevOps Engineering,HR Operations,Closed,12.68,24,False,False,No,N/A,N/A,False,Low,2.9
INC100546,2025-07-17 23:16,2025-07-18 18:35,2025-07-18 07:16,P2,Cloud Service Disruption,Cybersecurity Response,Corporate IT,Closed,19.33,8,True,False,No,N/A,N/A,False,Medium,8.6
INC100366,2025-07-20 01:53,2025-07-24 16:57,2025-07-23 01:53,P4,Data Corruption,Enterprise Architecture,HR Operations,Closed,111.07,72,True,False,No,N/A,N/A,False,Low,5.4
INC100267,2025-07-24 17:32,2025-07-26 16:14,2025-07-27 17:32,P4,Database Performance,Cloud Platform Team,Customer Service,Resolved,46.71,72,False,False,No,N/A,N/A,False,Low,2.0
INC100212,2025-07-27 23:17,2025-07-31 22:32,2025-07-28 23:17,P3,Access Management,Service Desk L1,Legal & Compliance,Closed,95.25,24,True,False,No,N/A,N/A,False,Low,6.2
INC100440,2025-07-28 20:00,2025-07-29 06:53,2025-07-29 04:00,P2,Security Breach,Enterprise Architecture,Customer Service,Closed,10.9,8,True,False,Yes,CHG200440,Normal,False,Low,8.0
INC100243,2025-07-29 13:26,2025-07-31 05:32,2025-08-01 13:26,P4,Database Performance,Service Desk L1,Finance,Closed,40.11,72,False,False,No,N/A,N/A,False,Low,1.7
INC100347,2025-07-30 06:53,2025-07-31 12:46,2025-08-02 06:53,P4,Capacity Exceeded,Identity & Access Management,Wealth Management,Closed,29.9,72,False,False,No,N/A,N/A,False,Medium,1.9
INC100228,2025-07-31 03:03,2025-08-07 18:48,2025-08-03 03:03,P4,Capacity Exceeded,Identity & Access Management,Retail Banking,Closed,183.75,72,True,False,No,N/A,N/A,False,Medium,4.6
INC100274,2025-07-31 06:37,2025-07-31 15:56,2025-08-03 06:37,P4,Data Corruption,Identity & Access Management,Retail Banking,Closed,9.33,72,False,False,No,N/A,N/A,False,Low,2.1
INC100259,2025-08-02 03:57,2025-08-03 00:51,2025-08-03 03:57,P3,Third-Party Integration Failure,Cloud Platform Team,Legal & Compliance,Resolved,20.9,24,False,False,No,N/A,N/A,False,Low,4.6
INC100168,2025-08-07 13:11,2025-08-07 17:00,2025-08-08 13:11,P3,Authentication Failure,Identity & Access Management,HR Operations,Resolved,3.83,24,False,False,No,N/A,N/A,False,Low,2.8
INC100538,2025-08-07 20:53,2025-08-08 02:15,2025-08-08 04:53,P2,Security Breach,Application Support L2,Finance,Closed,5.38,8,False,False,No,N/A,N/A,False,Low,5.9
INC100293,2025-08-09 03:17,2025-08-10 09:01,2025-08-10 03:17,P3,Cloud Service Disruption,DevOps Engineering,Retail Banking,Resolved,29.74,24,True,False,No,N/A,N/A,False,Medium,6.7
INC100140,2025-08-10 12:45,2025-08-11 11:30,2025-08-11 12:45,P3,Access Management,Enterprise Architecture,Corporate IT,Resolved,22.76,24,False,False,No,N/A,N/A,False,Medium,3.1
INC100496,2025-08-11 08:31,2025-08-11 14:29,2025-08-11 16:31,P2,Authentication Failure,Identity & Access Management,Customer Service,Closed,5.97,8,False,False,Yes,CHG200496,Emergency,True,High,6.4
INC100289,2025-08-11 12:27,2025-08-11 20:41,2025-08-12 12:27,P3,Data Corruption,Cloud Platform Team,Wealth Management,Closed,8.24,24,False,False,No,N/A,N/A,False,Low,2.9
INC100505,2025-08-13 18:41,2025-08-14 13:54,2025-08-14 18:41,P3,Application Error,Identity & Access Management,HR Operations,Closed,19.23,24,False,False,No,N/A,N/A,False,Low,3.6
INC100239,2025-08-14 19:49,2025-08-15 06:00,2025-08-15 03:49,P2,Security Breach,Enterprise Architecture,Legal & Compliance,Resolved,10.19,8,True,False,No,N/A,N/A,False,High,8.7
INC100472,2025-08-19 05:39,2025-08-20 12:45,2025-08-22 05:39,P4,Security Breach,Cloud Platform Team,Wealth Management,Resolved,31.11,72,False,False,No,N/A,N/A,False,Low,0.8
INC100207,2025-08-20 15:10,2025-08-21 12:54,2025-08-21 15:10,P3,Authentication Failure,Cybersecurity Response,Finance,Closed,21.75,24,False,False,No,N/A,N/A,False,Low,2.8
INC100447,2025-08-22 01:44,2025-08-22 05:29,2025-08-22 05:44,P1,Cloud Service Disruption,Network Operations,Retail Banking,Resolved,3.77,4,False,False,No,N/A,N/A,False,High,8.9
INC100424,2025-08-22 15:59,2025-08-23 12:50,2025-08-22 23:59,P2,Cloud Service Disruption,Network Operations,Corporate IT,Closed,20.86,8,True,False,No,N/A,N/A,False,High,8.3
INC100350,2025-08-23 03:21,2025-08-23 14:03,2025-08-23 11:21,P2,Application Error,Identity & Access Management,Corporate IT,Closed,10.71,8,True,False,Yes,CHG200350,Standard,False,Medium,7.6
INC100117,2025-08-24 23:46,2025-08-25 05:45,2025-08-25 07:46,P2,Capacity Exceeded,DevOps Engineering,Corporate IT,Closed,5.98,8,False,False,Yes,CHG200117,Normal,False,Medium,5.3
INC100080,2025-08-25 13:19,2025-08-26 02:10,2025-08-25 21:19,P2,Third-Party Integration Failure,Service Desk L1,Supply Chain,Resolved,12.85,8,True,False,No,N/A,N/A,False,Low,8.2
INC100401,2025-08-31 01:42,2025-08-31 02:57,2025-08-31 05:42,P1,Hardware Failure,DevOps Engineering,Finance,Resolved,1.26,4,False,False,Yes,CHG200401,Standard,True,Medium,9.9
INC100028,2025-09-01 02:43,2025-09-01 03:23,2025-09-01 06:43,P1,Application Error,Database Administration,Retail Banking,Closed,0.68,4,False,False,No,N/A,N/A,False,Low,7.5
INC100153,2025-09-01 22:05,2025-09-02 20:41,2025-09-02 22:05,P3,Capacity Exceeded,Cloud Platform Team,Wealth Management,Closed,22.6,24,False,False,No,N/A,N/A,False,Low,3.6
INC100547,2025-09-02 00:33,2025-09-03 12:50,2025-09-05 00:33,P4,Network Outage,Network Operations,Supply Chain,Closed,36.3,72,False,False,Yes,CHG200547,Normal,True,Low,2.6
INC100012,2025-09-02 02:24,2025-09-02 12:37,2025-09-02 10:24,P2,Batch Job Failure,Database Administration,Corporate IT,Closed,10.23,8,True,False,No,N/A,N/A,False,Low,9.3
INC100484,2025-09-03 01:49,2025-09-04 09:38,2025-09-06 01:49,P4,Authentication Failure,DevOps Engineering,Supply Chain,Closed,31.82,72,False,False,No,N/A,N/A,False,Medium,1.5
INC100297,2025-09-03 17:10,2025-09-06 04:41,2025-09-04 17:10,P3,Access Management,DevOps Engineering,Supply Chain,Resolved,59.52,24,True,False,No,N/A,N/A,False,Low,6.4
INC100015,2025-09-05 10:31,2025-09-06 01:42,2025-09-06 10:31,P3,Cloud Service Disruption,DevOps Engineering,Finance,Resolved,15.18,24,False,False,Yes,CHG200015,Normal,False,Medium,4.5
INC100534,2025-09-05 17:10,2025-09-06 03:09,2025-09-06 01:10,P2,Capacity Exceeded,Service Desk L1,Supply Chain,Resolved,10.0,8,True,False,Yes,CHG200534,Standard,False,Medium,8.1
INC100144,2025-09-08 04:48,2025-09-08 10:29,2025-09-08 12:48,P2,Hardware Failure,Cybersecurity Response,Wealth Management,Resolved,5.7,8,False,False,No,N/A,N/A,False,Low,7.5
INC100176,2025-09-08 05:34,2025-09-09 06:17,2025-09-08 13:34,P2,Data Corruption,Application Support L2,Corporate IT,Resolved,24.72,8,True,False,Yes,CHG200176,Standard,True,Low,9.1
INC100594,2025-09-15 10:16,2025-09-16 19:41,2025-09-16 10:16,P3,Authentication Failure,Infrastructure Engineering,Corporate IT,Resolved,33.43,24,True,False,No,N/A,N/A,False,Low,5.8
INC100007,2025-09-15 20:10,2025-09-20 05:59,2025-09-18 20:10,P4,Security Breach,Infrastructure Engineering,Retail Banking,Closed,105.83,72,True,False,No,N/A,N/A,False,Low,4.7
INC100132,2025-09-15 21:53,2025-09-16 15:53,2025-09-16 05:53,P2,Authentication Failure,DevOps Engineering,Finance,Resolved,18.0,8,True,False,No,N/A,N/A,False,Low,8.6
INC100287,2025-09-17 12:37,2025-09-17 22:28,2025-09-17 16:37,P1,Cloud Service Disruption,Identity & Access Management,Corporate IT,Closed,9.86,4,True,False,Yes,CHG200287,Normal,False,Low,10.0
INC100593,2025-09-18 01:06,2025-09-18 21:09,2025-09-19 01:06,P3,Cloud Service Disruption,Cybersecurity Response,HR Operations,Resolved,20.07,24,False,False,No,N/A,N/A,False,Low,3.4
INC100318,2025-09-18 19:03,2025-09-19 17:33,2025-09-19 19:03,P3,Data Corruption,Application Support L2,Customer Service,Closed,22.51,24,False,False,No,N/A,N/A,False,Low,2.6
INC100495,2025-09-20 00:48,2025-09-21 02:01,2025-09-21 00:48,P3,Application Error,Application Support L2,Customer Service,Resolved,25.22,24,True,False,No,N/A,N/A,False,Low,6.5
INC100474,2025-09-21 19:02,2025-09-24 01:04,2025-09-24 19:02,P4,Application Error,Database Administration,Customer Service,Resolved,54.04,72,False,False,No,N/A,N/A,False,Low,1.6
INC100309,2025-09-22 21:28,2025-09-27 15:25,2025-09-25 21:28,P4,Security Breach,Database Administration,Corporate IT,Resolved,113.96,72,True,False,No,N/A,N/A,False,Medium,4.1
INC100101,2025-09-24 02:15,2025-09-26 13:48,2025-09-27 02:15,P4,Capacity Exceeded,Service Desk L1,Finance,Resolved,59.55,72,False,False,No,N/A,N/A,False,Low,1.6
INC100511,2025-09-24 04:05,2025-09-25 00:53,2025-09-25 04:05,P3,Application Error,Application Support L2,Supply Chain,Closed,20.81,24,False,False,No,N/A,N/A,False,Medium,3.6
INC100265,2025-09-25 09:51,2025-10-01 14:26,2025-09-28 09:51,P4,Authentication Failure,Cloud Platform Team,Retail Banking,Resolved,148.6,72,True,True,No,N/A,N/A,False,Medium,3.8
INC100029,2025-09-26 02:26,2025-09-26 15:01,2025-09-27 02:26,P3,Security Breach,Enterprise Architecture,Finance,Resolved,12.59,24,False,False,No,N/A,N/A,False,Medium,3.4
INC100403,2025-09-29 19:44,2025-09-30 22:48,2025-09-30 19:44,P3,Application Error,DevOps Engineering,Supply Chain,Resolved,27.08,24,True,False,Yes,CHG200403,Standard,False,Medium,5.7
INC100530,2025-10-02 01:03,2025-10-04 01:56,2025-10-05 01:03,P4,Application Error,Enterprise Architecture,Legal & Compliance,Closed,48.89,72,False,False,No,N/A,N/A,False,Medium,0.7
INC100596,2025-10-02 03:47,2025-10-03 04:27,2025-10-05 03:47,P4,Application Error,Network Operations,Customer Service,Closed,24.67,72,False,False,No,N/A,N/A,False,Low,1.7
INC100091,2025-10-02 14:48,2025-10-02 21:04,2025-10-05 14:48,P4,Cloud Service Disruption,Identity & Access Management,Customer Service,Resolved,6.28,72,False,False,Yes,CHG200091,Normal,False,Low,0.8
INC100083,2025-10-02 18:42,2025-10-03 19:06,2025-10-03 18:42,P3,Application Error,Cybersecurity Response,Supply Chain,Closed,24.41,24,True,False,No,N/A,N/A,False,Low,5.1
INC100443,2025-10-03 02:13,2025-10-03 18:08,2025-10-03 10:13,P2,Application Error,Database Administration,Finance,Closed,15.93,8,True,False,No,N/A,N/A,False,Medium,8.2
INC100512,2025-10-03 04:08,2025-10-03 23:30,2025-10-04 04:08,P3,Capacity Exceeded,Infrastructure Engineering,Customer Service,Closed,19.38,24,False,True,No,N/A,N/A,False,Low,3.7
INC100600,2025-10-04 14:57,2025-10-05 01:12,2025-10-04 18:57,P1,Database Performance,Service Desk L1,Wealth Management,Resolved,10.26,4,True,False,No,N/A,N/A,False,Medium,10.0
INC100193,2025-10-04 17:18,2025-10-08 01:06,2025-10-07 17:18,P4,Authentication Failure,Network Operations,Customer Service,Resolved,79.81,72,True,False,No,N/A,N/A,False,Low,5.6
INC100109,2025-10-04 20:02,2025-10-05 17:20,2025-10-05 20:02,P3,Hardware Failure,Database Administration,Retail Banking,Closed,21.31,24,False,False,No,N/A,N/A,False,Low,4.9
INC100005,2025-10-05 19:56,2025-10-06 20:58,2025-10-06 19:56,P3,Application Error,DevOps Engineering,Supply Chain,Closed,25.05,24,True,False,No,N/A,N/A,False,Medium,5.4
INC100315,2025-10-05 22:32,2025-10-06 03:06,2025-10-06 02:32,P1,Network Outage,Cloud Platform Team,Supply Chain,Closed,4.57,4,True,False,No,N/A,N/A,False,High,10.0
INC100092,2025-10-07 19:51,2025-10-08 01:56,2025-10-08 03:51,P2,Third-Party Integration Failure,Application Support L2,Finance,Resolved,6.08,8,False,False,Yes,CHG200092,Standard,True,High,7.7
INC100507,2025-10-08 19:36,2025-10-09 12:57,2025-10-09 19:36,P3,Database Performance,Identity & Access Management,Corporate IT,Resolved,17.35,24,False,False,No,N/A,N/A,False,Low,2.6
INC100514,2025-10-08 23:40,2025-10-09 02:25,2025-10-09 07:40,P2,Cloud Service Disruption,Database Administration,Customer Service,Closed,2.76,8,False,False,No,N/A,N/A,False,Low,6.6
INC100167,2025-10-09 16:36,2025-10-10 17:10,2025-10-10 16:36,P3,Authentication Failure,DevOps Engineering,Finance,Closed,24.58,24,True,False,No,N/A,N/A,False,Medium,5.8
INC100528,2025-10-10 13:20,2025-10-10 16:41,2025-10-11 13:20,P3,Security Breach,Application Support L2,HR Operations,Closed,3.36,24,False,False,Yes,CHG200528,Normal,False,Medium,3.0
INC100395,2025-10-10 13:25,2025-10-11 06:49,2025-10-10 21:25,P2,Database Performance,Enterprise Architecture,Corporate IT,Closed,17.42,8,True,False,No,N/A,N/A,False,High,9.1
INC100102,2025-10-10 22:55,2025-10-12 02:26,2025-10-11 22:55,P3,Application Error,Cloud Platform Team,Retail Banking,Resolved,27.53,24,True,True,Yes,CHG200102,Standard,False,Medium,5.9
INC100379,2025-10-12 03:43,2025-10-14 05:08,2025-10-13 03:43,P3,Access Management,Service Desk L1,Corporate IT,Closed,49.43,24,True,False,Yes,CHG200379,Normal,False,Low,6.1
INC100301,2025-10-12 21:44,2025-10-17 06:56,2025-10-13 21:44,P3,Capacity Exceeded,Application Support L2,Customer Service,Resolved,105.21,24,True,False,No,N/A,N/A,False,Low,6.3
INC100114,2025-10-15 11:06,2025-10-19 20:22,2025-10-18 11:06,P4,Capacity Exceeded,Infrastructure Engineering,Corporate IT,Closed,105.28,72,True,True,No,N/A,N/A,False,Low,3.9
INC100013,2025-10-18 10:07,2025-10-19 21:09,2025-10-21 10:07,P4,Network Outage,Application Support L2,Supply Chain,Closed,35.05,72,False,False,No,N/A,N/A,False,Low,1.8
INC100251,2025-10-19 23:31,2025-10-20 15:05,2025-10-20 23:31,P3,Access Management,Infrastructure Engineering,Customer Service,Resolved,15.57,24,False,False,No,N/A,N/A,False,Low,4.4
INC100217,2025-10-23 01:58,2025-10-23 08:38,2025-10-23 05:58,P1,Hardware Failure,Identity & Access Management,Supply Chain,Closed,6.68,4,True,False,No,N/A,N/A,False,Low,10.0
INC100154,2025-10-23 21:27,2025-10-28 11:01,2025-10-26 21:27,P4,Database Performance,DevOps Engineering,Retail Banking,Resolved,109.58,72,True,False,No,N/A,N/A,False,Medium,4.2
INC100444,2025-10-24 02:47,2025-10-25 03:48,2025-10-25 02:47,P3,Application Error,Cybersecurity Response,Corporate IT,Resolved,25.03,24,True,False,No,N/A,N/A,False,Low,6.2
INC100341,2025-10-24 09:31,2025-10-24 19:20,2025-10-24 13:31,P1,Network Outage,Enterprise Architecture,HR Operations,Closed,9.83,4,True,True,No,N/A,N/A,False,Medium,10.0
INC100115,2025-10-25 02:40,2025-11-01 09:09,2025-10-28 02:40,P4,Access Management,Enterprise Architecture,HR Operations,Resolved,174.5,72,True,False,No,N/A,N/A,False,Medium,3.0
INC100100,2025-10-27 02:54,2025-10-28 04:43,2025-10-28 02:54,P3,Access Management,Enterprise Architecture,Corporate IT,Closed,25.83,24,True,False,No,N/A,N/A,False,Low,6.7
INC100181,2025-10-27 08:15,2025-10-29 02:54,2025-10-30 08:15,P4,Access Management,Cloud Platform Team,Legal & Compliance,Resolved,42.66,72,False,False,No,N/A,N/A,False,Low,0.8
INC100304,2025-10-27 09:10,2025-10-30 00:05,2025-10-30 09:10,P4,Data Corruption,Cybersecurity Response,Wealth Management,Resolved,62.92,72,False,False,No,N/A,N/A,False,Low,1.1
INC100272,2025-10-28 19:08,2025-10-29 15:57,2025-10-29 19:08,P3,Third-Party Integration Failure,Identity & Access Management,Corporate IT,Closed,20.82,24,False,False,No,N/A,N/A,False,Medium,3.7
INC100508,2025-10-30 09:45,2025-10-30 17:42,2025-10-31 09:45,P3,Security Breach,Identity & Access Management,Legal & Compliance,Closed,7.96,24,False,False,No,N/A,N/A,False,Low,3.3
INC100552,2025-10-30 19:59,2025-11-01 17:12,2025-10-31 19:59,P3,Data Corruption,Application Support L2,HR Operations,Resolved,45.23,24,True,False,Yes,CHG200552,Emergency,True,Low,7.2
INC100234,2025-10-31 11:07,2025-11-02 06:28,2025-11-03 11:07,P4,Batch Job Failure,DevOps Engineering,Wealth Management,Closed,43.36,72,False,False,No,N/A,N/A,False,Low,2.5
INC100224,2025-10-31 11:44,2025-11-04 23:13,2025-11-03 11:44,P4,Authentication Failure,Network Operations,Supply Chain,Resolved,107.49,72,True,False,No,N/A,N/A,False,Medium,4.4
INC100486,2025-11-01 00:10,2025-11-01 20:45,2025-11-04 00:10,P4,Network Outage,Identity & Access Management,HR Operations,Resolved,20.6,72,False,False,Yes,CHG200486,Normal,False,Low,2.1
INC100544,2025-11-04 05:34,2025-11-04 12:04,2025-11-04 13:34,P2,Cloud Service Disruption,Cloud Platform Team,Legal & Compliance,Closed,6.51,8,False,False,No,N/A,N/A,False,Medium,6.0
INC100481,2025-11-06 03:47,2025-11-07 02:37,2025-11-07 03:47,P3,Access Management,Cloud Platform Team,Wealth Management,Closed,22.85,24,False,False,No,N/A,N/A,False,Low,4.0
INC100254,2025-11-06 15:01,2025-11-08 05:19,2025-11-07 15:01,P3,Batch Job Failure,Enterprise Architecture,Customer Service,Resolved,38.32,24,True,False,Yes,CHG200254,Emergency,False,Low,6.3
INC100122,2025-11-07 00:08,2025-11-07 10:42,2025-11-08 00:08,P3,Hardware Failure,Database Administration,Retail Banking,Resolved,10.58,24,False,False,Yes,CHG200122,Standard,False,Medium,3.7
INC100156,2025-11-08 10:56,2025-11-10 13:51,2025-11-09 10:56,P3,Cloud Service Disruption,DevOps Engineering,Finance,Closed,50.93,24,True,False,No,N/A,N/A,False,Medium,5.5
INC100066,2025-11-08 11:04,2025-11-09 15:12,2025-11-09 11:04,P3,Network Outage,Identity & Access Management,Corporate IT,Resolved,28.14,24,True,True,No,N/A,N/A,False,Low,5.7
INC100362,2025-11-08 20:38,2025-11-09 14:50,2025-11-09 04:38,P2,Data Corruption,Application Support L2,Supply Chain,Resolved,18.21,8,True,True,No,N/A,N/A,False,High,8.1
INC100045,2025-11-10 03:46,2025-11-11 18:35,2025-11-13 03:46,P4,Batch Job Failure,Identity & Access Management,Legal & Compliance,Resolved,38.83,72,False,False,No,N/A,N/A,False,Low,0.5
INC100033,2025-11-10 03:56,2025-11-13 07:59,2025-11-13 03:56,P4,Cloud Service Disruption,Network Operations,Supply Chain,Closed,76.06,72,True,False,Yes,CHG200033,Standard,False,Low,4.3
INC100414,2025-11-10 21:41,2025-11-12 15:35,2025-11-11 21:41,P3,Security Breach,Service Desk L1,Legal & Compliance,Resolved,41.91,24,True,True,No,N/A,N/A,False,Medium,5.1
INC100305,2025-11-11 20:10,2025-11-11 21:36,2025-11-12 04:10,P2,Hardware Failure,Application Support L2,Legal & Compliance,Closed,1.44,8,False,False,Yes,CHG200305,Emergency,True,High,6.7
INC100222,2025-11-16 03:11,2025-11-16 12:18,2025-11-17 03:11,P3,Access Management,Application Support L2,Corporate IT,Closed,9.13,24,False,False,No,N/A,N/A,False,Medium,3.6
INC100413,2025-11-16 10:33,2025-11-18 04:45,2025-11-19 10:33,P4,Cloud Service Disruption,Enterprise Architecture,HR Operations,Resolved,42.22,72,False,False,No,N/A,N/A,False,Low,2.4
INC100129,2025-11-17 03:26,2025-11-17 21:35,2025-11-18 03:26,P3,Network Outage,Enterprise Architecture,Legal & Compliance,Closed,18.16,24,False,False,No,N/A,N/A,False,Low,3.4
INC100454,2025-11-18 20:15,2025-11-19 15:50,2025-11-19 20:15,P3,Access Management,Identity & Access Management,Wealth Management,Closed,19.6,24,False,False,Yes,CHG200454,Emergency,True,Low,3.8
INC100178,2025-11-18 20:25,2025-11-19 22:59,2025-11-21 20:25,P4,Hardware Failure,Network Operations,Retail Banking,Closed,26.57,72,False,False,No,N/A,N/A,False,Medium,0.9
INC100288,2025-11-19 04:20,2025-11-20 07:40,2025-11-20 04:20,P3,Hardware Failure,Enterprise Architecture,Retail Banking,Resolved,27.34,24,True,False,Yes,CHG200288,Normal,True,Low,7.5
INC100428,2025-11-19 04:45,2025-11-19 13:57,2025-11-22 04:45,P4,Capacity Exceeded,Infrastructure Engineering,Legal & Compliance,Closed,9.2,72,False,False,No,N/A,N/A,False,Low,1.4
INC100087,2025-11-19 08:36,2025-11-19 12:39,2025-11-19 12:36,P1,Authentication Failure,Enterprise Architecture,Finance,Closed,4.06,4,True,False,Yes,CHG200087,Standard,False,High,10.0
INC100543,2025-11-21 14:44,2025-11-23 07:46,2025-11-24 14:44,P4,Data Corruption,Application Support L2,Legal & Compliance,Resolved,41.03,72,False,False,No,N/A,N/A,False,Medium,2.1
INC100491,2025-11-24 22:14,2025-11-25 23:05,2025-11-27 22:14,P4,Application Error,Cloud Platform Team,HR Operations,Closed,24.86,72,False,False,No,N/A,N/A,False,Low,0.8
